skill,skill_percent,region,location_quotident,location_difference,location_change,absolute_location_change,num_ads,num_ads_per_skill
driving vehicles,0.019261926192619263,"Surrey, East and West Sussex",0.9679359895788574,-0.0006380738073807381,-0.0320640104211426,0.0320640104211426,5555,107.0
electronics and automation,0.0288028802880288,"Surrey, East and West Sussex",0.96459746443499,-0.0010571197119711995,-0.03540253556501005,0.03540253556501005,5555,160.0
engaging with others to identify needs,0.027362736273627362,"Surrey, East and West Sussex",0.8803969200008804,-0.0037172637263726376,-0.11960307999911957,0.11960307999911957,5555,152.0
entering and transforming information,0.030783078307830784,"Surrey, East and West Sussex",1.0477562392045876,0.0014030783078307837,0.0477562392045876,0.0477562392045876,5555,171.0
estimating resource needs,0.01854185418541854,"Surrey, East and West Sussex",1.162498695010567,0.0025918541854185427,0.1624986950105669,0.1624986950105669,5555,103.0
executing financial transactions,0.07560756075607561,"Surrey, East and West Sussex",1.0281147777546318,0.002067560756075615,0.02811477775463178,0.02811477775463178,5555,420.0
"finance, banking and insurance",0.05130513051305131,"Surrey, East and West Sussex",0.9182948006631699,-0.004564869486948696,-0.08170519933683007,0.08170519933683007,5555,285.0
following instructions and procedures,0.02664266426642664,"Surrey, East and West Sussex",0.799839815863904,-0.006667335733573358,-0.20016018413609604,0.20016018413609604,5555,148.0
gathering information from physical or electronic sources,0.023582358235823584,"Surrey, East and West Sussex",0.9470826600732364,-0.0013176417641764145,-0.05291733992676362,0.05291733992676362,5555,131.0
history and archaeology,0.04122412241224122,"Surrey, East and West Sussex",2.0883547321297478,0.02148412241224122,1.0883547321297478,1.0883547321297478,5555,229.0
identifying opportunities,0.04734473447344734,"Surrey, East and West Sussex",0.9038704557740996,-0.00503526552655266,-0.09612954422590037,0.09612954422590037,5555,263.0
journalism and reporting,0.023582358235823584,"Surrey, East and West Sussex",1.1475600114756002,0.0030323582358235852,0.14756001147560016,0.14756001147560016,5555,131.0
law,0.030243024302430244,"Surrey, East and West Sussex",0.8995545598581275,-0.0033769756975697528,-0.10044544014187251,0.10044544014187251,5555,168.0
leading and motivating,0.2781278127812781,"Surrey, East and West Sussex",1.0763876805653396,0.01973781278127812,0.07638768056533962,0.07638768056533962,5555,1545.0
liaising and networking,0.02394239423942394,"Surrey, East and West Sussex",1.2594631372658571,0.004932394239423942,0.2594631372658571,0.2594631372658571,5555,133.0
listening and asking questions,0.024122412241224123,"Surrey, East and West Sussex",0.8829579883317761,-0.003197587758775877,-0.11704201166822392,0.11704201166822392,5555,134.0
literature and linguistics,0.028262826282628262,"Surrey, East and West Sussex",0.9718991156337091,-0.0008171737173717393,-0.02810088436629088,0.02810088436629088,5555,157.0
"loading and unloading goods and, materials",0.018901890189018902,"Surrey, East and West Sussex",0.7173392861107744,-0.007448109810981096,-0.28266071388922565,0.28266071388922565,5555,105.0
maintaining and enforcing physical security,0.0675067506750675,"Surrey, East and West Sussex",1.2596893203035548,0.013916750675067507,0.25968932030355485,0.25968932030355485,5555,375.0
maintaining mechanical equipment,0.01854185418541854,"Surrey, East and West Sussex",1.0038903186474575,7.18541854185413e-05,0.0038903186474574802,0.0038903186474574802,5555,103.0
maintaining operational records,0.1224122412241224,"Surrey, East and West Sussex",1.0760569727858862,0.008652241224122406,0.07605697278588619,0.07605697278588619,5555,680.0
making decisions,0.026822682268226823,"Surrey, East and West Sussex",0.8788559065605119,-0.0036973177317731754,-0.12114409343948807,0.12114409343948807,5555,149.0
manage frustration,0.025562556255625563,"Surrey, East and West Sussex",1.254911941856925,0.005192556255625563,0.254911941856925,0.254911941856925,5555,142.0
manage quality,0.08298829882988298,"Surrey, East and West Sussex",1.0605533396790157,0.004738298829882984,0.06055333967901566,0.06055333967901566,5555,461.0
management and administration,0.1756975697569757,"Surrey, East and West Sussex",0.963254220158858,-0.006702430243024304,-0.03674577984114202,0.03674577984114202,5555,976.0
management skills,0.07452745274527453,"Surrey, East and West Sussex",0.9762569130897895,-0.0018125472547254745,-0.023743086910210542,0.023743086910210542,5555,414.0
managing and analysing digital data,0.1416741674167417,"Surrey, East and West Sussex",1.0284129458241993,0.003914167416741693,0.028412945824199287,0.028412945824199287,5555,787.0000000000001
managing budgets or finances,0.08622862286228623,"Surrey, East and West Sussex",0.9468389465497555,-0.004841377137713765,-0.053161053450244466,0.053161053450244466,5555,479.0
managing human resources,0.03528352835283528,"Surrey, East and West Sussex",1.1060667195246172,0.0033835283528352855,0.10606671952461721,0.10606671952461721,5555,196.0
managing information,0.042124212421242126,"Surrey, East and West Sussex",1.0165109175010165,0.000684212421242128,0.01651091750101652,0.01651091750101652,5555,234.0
marketing and advertising,0.10639063906390639,"Surrey, East and West Sussex",1.3173679923713024,0.02563063906390639,0.3173679923713024,0.3173679923713024,5555,591.0
mechanics and metal trades,0.01872187218721872,"Surrey, East and West Sussex",0.7626017184203145,-0.005828127812781279,-0.23739828157968546,0.23739828157968546,5555,103.99999999999999
mediating and resolving disputes,0.10711071107110712,"Surrey, East and West Sussex",1.2116596275012117,0.01871071107110711,0.2116596275012117,0.2116596275012117,5555,595.0
meet commitments,0.05256525652565257,"Surrey, East and West Sussex",1.0192991375926423,0.00099525652565257,0.019299137592642346,0.019299137592642346,5555,292.0
monitoring and evaluating the performance of individuals,0.059585958595859585,"Surrey, East and West Sussex",1.003975713493843,0.00023595859585958529,0.003975713493842958,0.003975713493842958,5555,331.0
monitoring developments in area of expertise,0.03924392439243925,"Surrey, East and West Sussex",0.9845440138594894,-0.0006160756075607524,-0.01545598614051058,0.01545598614051058,5555,218.00000000000003
monitoring financial and economic resources and activity,0.030243024302430244,"Surrey, East and West Sussex",0.9251460477953578,-0.0024469756975697525,-0.0748539522046422,0.0748539522046422,5555,168.0
monitoring operational activities,0.06858685868586858,"Surrey, East and West Sussex",1.000100010001,6.858685868582626e-06,0.00010001000100001711,0.00010001000100001711,5555,381.0
monitoring safety or security,0.02124212421242124,"Surrey, East and West Sussex",0.9793510471379088,-0.0004478757875787595,-0.02064895286209123,0.02064895286209123,5555,118.0
"monitoring, inspecting and testing equipment, systems and products",0.0639063906390639,"Surrey, East and West Sussex",1.022829555682841,0.0014263906390639056,0.022829555682841063,0.022829555682841063,5555,355.0
negotiating and managing contracts and agreements,0.07200720072007201,"Surrey, East and West Sussex",0.9463424986210015,-0.0040827992799279955,-0.053657501378998496,0.053657501378998496,5555,400.0
"organising, planning and scheduling work and activities",0.025922592259225923,"Surrey, East and West Sussex",1.0290826621367972,0.0007325922592259226,0.02908266213679722,0.02908266213679722,5555,144.0
performing artistic or cultural activities,0.028082808280828084,"Surrey, East and West Sussex",1.0215645063960743,0.0005928082808280832,0.021564506396074323,0.021564506396074323,5555,156.0
performing calculations,0.06948694869486949,"Surrey, East and West Sussex",1.040535320378399,0.002706948694869482,0.04053532037839891,0.04053532037839891,5555,386.0
performing general clerical and administrative tasks,0.10063006300630063,"Surrey, East and West Sussex",1.0121712231573188,0.001210063006300638,0.012171223157318778,0.012171223157318778,5555,559.0
performing risk analysis and management,0.03438343834383439,"Surrey, East and West Sussex",1.0190704903329695,0.0006434383438343877,0.01907049033296948,0.01907049033296948,5555,191.00000000000003
personal skills and development,0.2707470747074707,"Surrey, East and West Sussex",1.0473369490830944,0.012237074707470708,0.04733694908309438,0.04733694908309438,5555,1503.9999999999998
planning and scheduling events and activities,0.3621962196219622,"Surrey, East and West Sussex",1.1180275948325786,0.038236219621962164,0.11802759483257863,0.11802759483257863,5555,2012.0
"preparing documentation for contracts, applications, or permits",0.019621962196219624,"Surrey, East and West Sussex",1.190653045887113,0.003141962196219622,0.19065304588711296,0.19065304588711296,5555,109.00000000000001
"preparing financial documents, records, reports, or budgets",0.05328532853285328,"Surrey, East and West Sussex",0.9419361593221368,-0.00328467146714672,-0.05806384067786319,0.05806384067786319,5555,296.0
preparing food and drinks,0.01818181818181818,"Surrey, East and West Sussex",1.3774104683195592,0.004981818181818181,0.37741046831955916,0.37741046831955916,5555,101.0
presenting general information,0.18505850585058506,"Surrey, East and West Sussex",1.157845872806013,0.02522850585058506,0.15784587280601303,0.15784587280601303,5555,1028.0
presenting research or technical information,0.01998199819981998,"Surrey, East and West Sussex",0.7938815335645601,-0.005188001800180021,-0.20611846643543985,0.20611846643543985,5555,111.0
"promoting products, services, or programs",0.1306930693069307,"Surrey, East and West Sussex",1.2957869255099217,0.029833069306930693,0.2957869255099217,0.2957869255099217,5555,726.0
"promoting, selling and purchasing",0.018901890189018902,"Surrey, East and West Sussex",1.040852983976812,0.0007418901890189032,0.04085298397681192,0.04085298397681192,5555,105.0
providing general assistance to people,0.11449144914491449,"Surrey, East and West Sussex",1.1316739067402837,0.013321449144914496,0.13167390674028367,0.13167390674028367,5555,636.0
providing information to the public and clients,0.127992799279928,"Surrey, East and West Sussex",1.067585280506531,0.008102799279927991,0.0675852805065309,0.0675852805065309,5555,711.0
providing medical advice,0.02268226822682268,"Surrey, East and West Sussex",1.0962913594404389,0.0019922682268226806,0.09629135944043887,0.09629135944043887,5555,125.99999999999999
"providing medical, dental and nursing care",0.041944194419441944,"Surrey, East and West Sussex",1.3452275310917878,0.010764194419441944,0.34522753109178783,0.34522753109178783,5555,233.0
providing psychological and occupational therapies,0.019801980198019802,"Surrey, East and West Sussex",1.095242267589591,0.0017219801980198034,0.09524226758959098,0.09524226758959098,5555,110.0
providing support to resolve problems,0.036003600360036005,"Surrey, East and West Sussex",1.0110530850894692,0.0003936003600360019,0.011053085089469228,0.011053085089469228,5555,200.0
psychology,0.025022502250225023,"Surrey, East and West Sussex",1.3562331842940392,0.006572502250225022,0.35623318429403916,0.35623318429403916,5555,139.0
purchasing goods or services,0.024302430243024302,"Surrey, East and West Sussex",1.045265816904271,0.001052430243024302,0.045265816904271006,0.045265816904271006,5555,135.0
recruiting and hiring,0.041584158415841586,"Surrey, East and West Sussex",1.1535134095933866,0.005534158415841588,0.15351340959338655,0.15351340959338655,5555,231.0
responding to complaints,0.05310531053105311,"Surrey, East and West Sussex",1.6684043522165601,0.02127531053105311,0.6684043522165601,0.6684043522165601,5555,295.0
selling products or services,0.12421242124212421,"Surrey, East and West Sussex",1.2318994470110505,0.02338242124212421,0.23189944701105047,0.23189944701105047,5555,690.0
software and applications development and analysis,0.059045904590459046,"Surrey, East and West Sussex",0.7883298343185454,-0.01585409540954095,-0.21167016568145458,0.21167016568145458,5555,328.0
storing goods and materials,0.027722772277227723,"Surrey, East and West Sussex",0.9669610142039666,-0.0009472277227722779,-0.03303898579603337,0.03303898579603337,5555,154.0
supervising a team or group,0.23366336633663368,"Surrey, East and West Sussex",1.1633724985642702,0.032813366336633676,0.16337249856427016,0.16337249856427016,5555,1298.0
teaching academic or vocational subjects,0.040864086408640865,"Surrey, East and West Sussex",0.8389260194752794,-0.007845913591359138,-0.16107398052472055,0.16107398052472055,5555,227.0
teaching and training,0.08586858685868587,"Surrey, East and West Sussex",0.9976598914684079,-0.00020141314131412458,-0.0023401085315920556,0.0023401085315920556,5555,477.0
technical or academic writing,0.06534653465346535,"Surrey, East and West Sussex",0.9631029425713391,-0.0025034653465346446,-0.036897057428660895,0.036897057428660895,5555,363.0
training on operational procedures,0.029162916291629162,"Surrey, East and West Sussex",0.9073713843070679,-0.0029770837083708396,-0.09262861569293213,0.09262861569293213,5555,162.0
transport services,0.03456345634563456,"Surrey, East and West Sussex",1.0253176014723988,0.0008534563456345651,0.02531760147239881,0.02531760147239881,5555,192.0
using digital tools for collaboration and productivity,0.19207920792079208,"Surrey, East and West Sussex",1.000986022829705,0.00018920792079207827,0.0009860228297049467,0.0009860228297049467,5555,1067.0
verifying identities and documentation,0.03402340234023402,"Surrey, East and West Sussex",1.125112511251125,0.003783402340234023,0.1251125112511251,0.1251125112511251,5555,189.0
wholesale and retail sales,0.06714671467146714,"Surrey, East and West Sussex",1.0395837540094,0.0025567146714671474,0.03958375400939995,0.03958375400939995,5555,373.0
work efficiently,0.05382538253825383,"Surrey, East and West Sussex",0.9477968399058607,-0.002964617461746172,-0.05220316009413928,0.05220316009413928,5555,299.0
work independently,0.11557155715571557,"Surrey, East and West Sussex",1.2705756063733022,0.02461155715571557,0.27057560637330225,0.27057560637330225,5555,642.0
work skills,0.1324932493249325,"Surrey, East and West Sussex",1.1153569267188526,0.013703249324932498,0.11535692671885256,0.11535692671885256,5555,736.0000000000001
working in teams,0.1773177317731773,"Surrey, East and West Sussex",0.9613843622488468,-0.007122268226822687,-0.038615637751153176,0.038615637751153176,5555,984.9999999999999
working with others,0.0423042304230423,"Surrey, East and West Sussex",1.0552314897241781,0.0022142304230423,0.05523148972417813,0.05523148972417813,5555,234.99999999999997
accessing and analysing digital data,0.053725291434363914,West Midlands,1.0757967848290733,0.003785291434363916,0.07579678482907326,0.07579678482907326,3946,212.0
adapt to change,0.06487582361885454,West Midlands,0.7802263814654785,-0.018274176381145465,-0.2197736185345215,0.2197736185345215,3946,256.0
advising and consulting,0.13963507349214394,West Midlands,0.9824461654270311,-0.002494926507856071,-0.017553834572968885,0.017553834572968885,3946,551.0
advising on products and services,0.02939685757729346,West Midlands,0.9344201391383808,-0.0020631424227065404,-0.06557986086161915,0.06557986086161915,3946,116.0
advocating for individual or community needs,0.041814495691839836,West Midlands,0.7093213857818462,-0.017135504308160167,-0.2906786142181538,0.2906786142181538,3946,165.0
allocating and controlling physical resources,0.026102382159148504,West Midlands,1.0606412904977043,0.0014923821591485038,0.06064129049770428,0.06064129049770428,3946,103.0
analysing and evaluating information and data,0.10795742524075012,West Midlands,1.0509873952565236,0.005237425240750118,0.05098739525652363,0.05098739525652363,3946,426.0
analysing business operations,0.06335529650278764,West Midlands,1.0032509343275953,0.00020529650278763856,0.0032509343275952673,0.0032509343275952673,3946,250.0
analysing financial and economic data,0.025595539787126205,West Midlands,1.161322131902278,0.0035555397871262044,0.16132213190227795,0.16132213190227795,3946,101.0
attend to detail,0.12696401419158643,West Midlands,0.9868180801460161,-0.0016959858084135693,-0.01318191985398387,0.01318191985398387,3946,501.00000000000006
building and developing teams,0.044602128737962494,West Midlands,1.1418875764967358,0.005542128737962497,0.14188757649673578,0.14188757649673578,3946,176.0
coaching and mentoring,0.18879878357830715,West Midlands,0.8634748848767763,-0.02985121642169286,-0.13652511512322374,0.13652511512322374,3946,745.0
"communication, collaboration and creativity",0.060060821084642675,West Midlands,1.0635881190834544,0.003590821084642676,0.06358811908345441,0.06358811908345441,3946,237.0
complying with health and safety procedures,0.07704004054738976,West Midlands,0.9217521003516362,-0.006539959452610239,-0.07824789964836376,0.07824789964836376,3946,304.0
complying with legal and organisational guidelines,0.10618347693867207,West Midlands,0.9884888934897791,-0.001236523061327932,-0.011511106510220914,0.011511106510220914,3946,419.0
computer use,0.02711606690319311,West Midlands,1.1804992121546847,0.0041460669031931074,0.18049921215468467,0.18049921215468467,3946,107.0
conducting investigations,0.04206791687785099,West Midlands,1.038713996983975,0.0015679168778509889,0.03871399698397493,0.03871399698397493,3946,166.0
coordinating activities with others,0.25747592498732896,West Midlands,0.9708745286098378,-0.007724075012671028,-0.029125471390162194,0.029125471390162194,3946,1016.0000000000001
cope with pressure,0.04586923466801825,West Midlands,0.8264726967210495,-0.009630765331981754,-0.1735273032789505,0.1735273032789505,3946,181.0
creating artistic designs or performances,0.02711606690319311,West Midlands,1.0121712169911574,0.00032606690319310697,0.012171216991157419,0.012171216991157419,3946,107.0
database and network design and administration,0.07653319817536747,West Midlands,1.0489747556930848,0.00357319817536747,0.04897475569308485,0.04897475569308485,3946,302.0
demonstrate enthusiasm,0.15205271160669032,West Midlands,0.8756274782993971,-0.021597288393309683,-0.12437252170060287,0.12437252170060287,3946,600.0
demonstrate willingness to learn,0.031170805879371516,West Midlands,0.8516613628243583,-0.005429194120628485,-0.14833863717564166,0.14833863717564166,3946,123.0
designing structures or facilities,0.025848960973137353,West Midlands,0.9385969852264835,-0.0016910390268626459,-0.06140301477351651,0.06140301477351651,3946,102.0
developing educational programmes,0.04004054738976178,West Midlands,0.9869496522001917,-0.0005294526102382208,-0.013050347799808293,0.013050347799808293,3946,158.0
"developing financial, business or marketing plans",0.07982767359351242,West Midlands,1.103659250567018,0.007497673593512416,0.10365925056701797,0.10365925056701797,3946,315.0
developing instructive or promotional materials,0.02889001520527116,West Midlands,1.0377160634077285,0.001050015205271159,0.037716063407728484,0.037716063407728484,3946,114.0
developing objectives and strategies,0.0496705524581855,West Midlands,1.0697943669650118,0.003240552458185504,0.06979436696501184,0.06979436696501184,3946,196.0
developing operational policies and procedures,0.10871768879878357,West Midlands,1.0371845907153556,0.0038976887987835773,0.037184590715355625,0.037184590715355625,3946,429.0
developing professional relationships or networks,0.22174353775975672,West Midlands,1.028781375891977,0.006203537759756711,0.028781375891977046,0.028781375891977046,3946,875.0
developing solutions,0.09807399898631526,West Midlands,1.0543323907365647,0.005053998986315256,0.054332390736564706,0.054332390736564706,3946,387.0
directing operational activities,0.15078560567663457,West Midlands,0.9653367841013737,-0.005414394323365435,-0.03466321589862631,0.03466321589862631,3946,595.0
electronics and automation,0.027369488089204256,West Midlands,0.9165937069391914,-0.002490511910795745,-0.0834062930608086,0.0834062930608086,3946,108.0
engaging with others to identify needs,0.03522554485554993,West Midlands,1.133383039110358,0.004145544855549927,0.1333830391103581,0.1333830391103581,3946,139.0
entering and transforming information,0.03218449062341612,West Midlands,1.095455773431454,0.0028044906234161206,0.09545577343145406,0.09545577343145406,3946,127.00000000000001
executing financial transactions,0.07627977698935631,West Midlands,1.0372556022485222,0.0027397769893563184,0.0372556022485222,0.0372556022485222,3946,301.0
"finance, banking and insurance",0.05549923973644197,West Midlands,0.9933638757193837,-0.00037076026355803426,-0.006636124280616329,0.006636124280616329,3946,219.0
following instructions and procedures,0.027369488089204256,West Midlands,0.8216598045393052,-0.005940511910795743,-0.1783401954606948,0.1783401954606948,3946,108.0
identifying opportunities,0.059300557526609225,West Midlands,1.1321221368195729,0.006920557526609222,0.13212213681957286,0.13212213681957286,3946,234.0
law,0.04257475924987329,West Midlands,1.2663521490146727,0.008954759249873295,0.26635214901467275,0.26635214901467275,3946,168.0
leading and motivating,0.240750126710593,West Midlands,0.931731594529947,-0.017639873289407,-0.06826840547005297,0.06826840547005297,3946,950.0
listening and asking questions,0.030157121135326915,West Midlands,1.1038477721569149,0.0028371211353269143,0.10384777215691487,0.10384777215691487,3946,119.0
literature and linguistics,0.029903699949315764,West Midlands,1.028325307748135,0.0008236999493157621,0.02832530774813491,0.02832530774813491,3946,118.0
maintaining and enforcing physical security,0.03598580841358338,West Midlands,0.6715023029218768,-0.017604191586416622,-0.32849769707812315,0.32849769707812315,3946,142.0
maintaining operational records,0.11403953370501774,West Midlands,1.0024572231453739,0.0002795337050177371,0.002457223145373888,0.002457223145373888,3946,450.0
making decisions,0.026862645717181957,West Midlands,0.8801653249404311,-0.0036573542828180414,-0.11983467505956891,0.11983467505956891,3946,106.0
manage quality,0.07551951343132286,West Midlands,0.9651056029562027,-0.0027304865686771373,-0.034894397043797265,0.034894397043797265,3946,298.0
management and administration,0.18829194120628484,West Midlands,1.0323023092449826,0.005891941206284834,0.03230230924498256,0.03230230924498256,3946,743.0
management skills,0.07627977698935631,West Midlands,0.999211121160025,-6.02230106436924e-05,-0.0007888788399750268,0.0007888788399750268,3946,301.0
managing and analysing digital data,0.14166244298023314,West Midlands,1.0283278381259666,0.0039024429802331506,0.02832783812596662,0.02832783812596662,3946,559.0
managing budgets or finances,0.0932589964521034,West Midlands,1.0240364165159042,0.002188996452103395,0.024036416515904158,0.024036416515904158,3946,368.0
managing human resources,0.036999493157627975,West Midlands,1.1598587196748582,0.005099493157627977,0.1598587196748582,0.1598587196748582,3946,146.0
managing information,0.04586923466801825,West Midlands,1.1068830759656914,0.004429234668018249,0.10688307596569135,0.10688307596569135,3946,181.0
marketing and advertising,0.07146477445514444,West Midlands,0.8849031012276429,-0.009295225544855554,-0.11509689877235707,0.11509689877235707,3946,282.0
mediating and resolving disputes,0.08337557019766853,West Midlands,0.9431625587971553,-0.005024429802331476,-0.05683744120284473,0.05683744120284473,3946,329.0
meet commitments,0.048656867714140906,West Midlands,0.9435111055679835,-0.002913132285859092,-0.056488894432016545,0.056488894432016545,3946,192.0
monitoring and evaluating the performance of individuals,0.05727318803852002,West Midlands,0.965007380598484,-0.002076811961479977,-0.03499261940151599,0.03499261940151599,3946,226.0
monitoring developments in area of expertise,0.04130765331981753,West Midlands,1.036318447561905,0.0014476533198175337,0.03631844756190494,0.03631844756190494,3946,163.0
monitoring financial and economic resources and activity,0.03294475418144957,West Midlands,1.0077930309406415,0.0002547541814495735,0.007793030940641543,0.007793030940641543,3946,130.0
monitoring operational activities,0.06664977192093259,West Midlands,0.9718543587187604,-0.0019302280790674115,-0.02814564128123964,0.02814564128123964,3946,263.0
"monitoring, inspecting and testing equipment, systems and products",0.058540293968575775,West Midlands,0.936944525745451,-0.0039397060314242255,-0.06305547425454905,0.06305547425454905,3946,231.0
negotiating and managing contracts and agreements,0.0932589964521034,West Midlands,1.2256406420305348,0.01716899645210339,0.2256406420305348,0.2256406420305348,3946,368.0
performing artistic or cultural activities,0.02711606690319311,West Midlands,0.9863974864748312,-0.00037393309680689227,-0.013602513525168836,0.013602513525168836,3946,107.0
performing calculations,0.0676634566649772,West Midlands,1.0132293600625515,0.0008834566649771891,0.013229360062551487,0.013229360062551487,3946,267.0
performing general clerical and administrative tasks,0.10288900152052712,West Midlands,1.0348923910734975,0.0034690015205271207,0.03489239107349751,0.03489239107349751,3946,406.0
performing risk analysis and management,0.03319817536746072,West Midlands,0.9839411786443604,-0.0005418246325392811,-0.01605882135563963,0.01605882135563963,3946,131.0
personal skills and development,0.2397364419665484,West Midlands,0.9273778266471253,-0.018773558033451626,-0.07262217335287469,0.07262217335287469,3946,946.0
planning and scheduling events and activities,0.31753674607197163,West Midlands,0.9801726943819348,-0.006423253928028394,-0.019827305618065227,0.019827305618065227,3946,1253.0
"preparing financial documents, records, reports, or budgets",0.052965027876330464,West Midlands,0.9362741360496811,-0.003604972123669538,-0.06372586395031887,0.06372586395031887,3946,209.0
presenting general information,0.15230613279270147,West Midlands,0.9529258136313675,-0.007523867207298529,-0.047074186368632476,0.047074186368632476,3946,601.0
"promoting products, services, or programs",0.08869741510390268,West Midlands,0.8794112145935225,-0.012162584896097325,-0.12058878540647755,0.12058878540647755,3946,350.0
providing general assistance to people,0.0927521540800811,West Midlands,0.9167950388463092,-0.008417845919918898,-0.0832049611536908,0.0832049611536908,3946,366.0
providing information to the public and clients,0.11708058793715155,West Midlands,0.9765667523325678,-0.002809412062848446,-0.023433247667432155,0.023433247667432155,3946,462.0
providing support to resolve problems,0.03319817536746072,West Midlands,0.932271142023609,-0.0024118246325392848,-0.06772885797639105,0.06772885797639105,3946,131.0
recruiting and hiring,0.03370501773948302,West Midlands,0.9349519483906524,-0.0023449822605169784,-0.06504805160934757,0.06504805160934757,3946,133.0
selling products or services,0.10060821084642677,West Midlands,0.9978003654311888,-0.00022178915357323747,-0.002199634568811226,0.002199634568811226,3946,397.0
software and applications development and analysis,0.07349214394323365,West Midlands,0.9812035239417044,-0.0014078560567663406,-0.018796476058295597,0.018796476058295597,3946,290.0
storing goods and materials,0.026862645717181957,West Midlands,0.9369600877984637,-0.0018073542828180439,-0.06303991220153626,0.06303991220153626,3946,106.0
supervising a team or group,0.18322351748606183,West Midlands,0.9122405650289361,-0.01762648251393817,-0.08775943497106387,0.08775943497106387,3946,723.0
teaching academic or vocational subjects,0.0496705524581855,West Midlands,1.0197198205334737,0.0009605524581854999,0.019719820533473653,0.019719820533473653,3946,196.0
teaching and training,0.07982767359351242,West Midlands,0.9274738421460721,-0.006242326406487572,-0.07252615785392791,0.07252615785392791,3946,315.0
technical or academic writing,0.07526609224531171,West Midlands,1.1093012858557365,0.0074160922453117145,0.10930128585573651,0.10930128585573651,3946,297.0
training on operational procedures,0.03218449062341612,West Midlands,1.0013842757752371,4.4490623416118535e-05,0.0013842757752371426,0.0013842757752371426,3946,127.00000000000001
transport services,0.03345159655347187,West Midlands,0.9923345165669497,-0.0002584034465281243,-0.007665483433050291,0.007665483433050291,3946,132.0
using digital tools for collaboration and productivity,0.19766852508869742,West Midlands,1.0301137374990745,0.005778525088697417,0.030113737499074533,0.030113737499074533,3946,780.0
verifying identities and documentation,0.02711606690319311,West Midlands,0.8966953341003012,-0.0031239330968068912,-0.10330466589969878,0.10330466589969878,3946,107.0
wholesale and retail sales,0.05701976685250887,West Midlands,0.8827955852687548,-0.007570233147491126,-0.11720441473124521,0.11720441473124521,3946,225.0
work efficiently,0.04992397364419666,West Midlands,0.8790979687303514,-0.006866026355803342,-0.1209020312696486,0.1209020312696486,3946,197.0
work independently,0.07475924987328941,West Midlands,0.8218914893721352,-0.016200750126710586,-0.1781085106278648,0.1781085106278648,3946,295.0
work skills,0.10719716168271667,West Midlands,0.9024089711483851,-0.011592838317283333,-0.09759102885161486,0.09759102885161486,3946,423.0
working in teams,0.17663456664977192,West Midlands,0.9576803657003466,-0.007805433350228069,-0.04231963429965335,0.04231963429965335,3946,697.0
working with others,0.039026862645717184,West Midlands,0.9734812333678519,-0.001063137354282817,-0.02651876663214814,0.02651876663214814,3946,154.0
adapt to change,0.07931570762052877,West Wales and The Valleys,0.9538870429408149,-0.0038342923794712352,-0.046112957059185056,0.046112957059185056,1286,102.0
advising and consulting,0.11119751166407466,West Wales and The Valleys,0.7823648185750697,-0.03093248833592535,-0.21763518142493032,0.21763518142493032,1286,143.0
analysing and evaluating information and data,0.08631415241057543,West Wales and The Valleys,0.8402857516605863,-0.01640584758942458,-0.15971424833941372,0.15971424833941372,1286,111.0
attend to detail,0.104199066874028,West Wales and The Valleys,0.8098792699675734,-0.024460933125972,-0.19012073003242658,0.19012073003242658,1286,134.0
coaching and mentoring,0.20762052877138415,West Wales and The Valleys,0.9495565002121388,-0.011029471228615861,-0.05044349978786122,0.05044349978786122,1286,267.0
complying with health and safety procedures,0.10031104199066875,West Wales and The Valleys,1.2001799711733518,0.016731041990668744,0.20017997117335184,0.20017997117335184,1286,129.0
complying with legal and organisational guidelines,0.09409020217729394,West Wales and The Valleys,0.8759095343259536,-0.01332979782270606,-0.12409046567404636,0.12409046567404636,1286,121.00000000000001
coordinating activities with others,0.22006220839813376,West Wales and The Valleys,0.8297971659054818,-0.045137791601866234,-0.1702028340945182,0.1702028340945182,1286,283.0
demonstrate enthusiasm,0.16018662519440124,West Wales and The Valleys,0.9224683282142312,-0.013463374805598755,-0.07753167178576881,0.07753167178576881,1286,206.0
developing operational policies and procedures,0.10108864696734059,West Wales and The Valleys,0.9644022797876416,-0.0037313530326594097,-0.03559772021235841,0.03559772021235841,1286,130.0
developing professional relationships or networks,0.16874027993779162,West Wales and The Valleys,0.7828722276041181,-0.046799720062208394,-0.21712777239588188,0.21712777239588188,1286,217.00000000000003
directing operational activities,0.11275272161741835,West Wales and The Valleys,0.7218484098426271,-0.04344727838258165,-0.2781515901573729,0.2781515901573729,1286,145.0
leading and motivating,0.2332814930015552,West Wales and The Valleys,0.9028270947078262,-0.0251085069984448,-0.09717290529217382,0.09717290529217382,1286,300.0
maintaining operational records,0.12441679626749612,West Wales and The Valleys,1.0936778856144174,0.010656796267496119,0.09367788561441737,0.09367788561441737,1286,160.0
manage quality,0.09642301710730948,West Wales and The Valleys,1.2322430301253608,0.01817301710730948,0.23224303012536085,0.23224303012536085,1286,123.99999999999999
management and administration,0.1166407465007776,West Wales and The Valleys,0.6394777768682982,-0.0657592534992224,-0.3605222231317018,0.3605222231317018,1286,150.0
managing and analysing digital data,0.1104199066874028,West Wales and The Valleys,0.8015382308899739,-0.027340093312597194,-0.1984617691100261,0.1984617691100261,1286,142.0
